video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
ovZw_z2s9Bc	ENCONTRE OS ALIENÍGENAS ESCONDIDOS EM CASA!! (Find the Alien)	312.0	0.09	2309684	1065	165029	2225980.285714286	1033.4642857142858	160692.35714285713
iH8mWNKM8xU	Married to the Met | Get Ready for the Met Gala with Me	275.5	0.08	5276001	5181	0	4655640.678571428	4875.642857142857	0.0
GS-666L0VLE	The Kid LAROI - Thousand Miles (Official Video)	99.0	0.22	10228151	14782	275437	9874995.535714285	14393.607142857143	270809.5714285714
dEjA3uw5s3I	ROGERINHO E WESLEY SAFADÃO - TCHUCO NELA	85.5	0.22	17317687	1045	196551	15670234.07142857	978.0714285714286	185269.67857142858
1meYHqpovJc	PROVEI TUDO O QUE NINGUÉM COME NA PIZZA HUT, DOMINO'S E TELEPIZZA!	295.5	0.32	63331	62	4297	61063.607142857145	61.714285714285715	4170.178571428572
UMnk3n6QGmA	Quem são as filhas de Vladimir Putin	266.0	0.06	643899	1316	33128	635565.1428571428	1307.0714285714287	32886.75
ppS8kgyoU80	O NICE GUY “OFENDIDO”	818.0	0.08	1037374	2149	161507	1010215.5	2120.1428571428573	158963.60714285713
QlZjtudjVD0	Ronaldo Scores Stunning Strike | Manchester United 1-1 Chelsea | Highlights	81.5	0.1	6193232	4615	126395	6173163.285714285	4611.607142857143	126246.71428571429
zPOYkJsrewU	Spring Anime 2022 in a Nutshell	491.0	0.0	2110346	7641	168177	2043753.857142857	7532.285714285715	165103.4642857143
cUbzWjNqtmo	Amber Heard testifies in Johnny Depp defamation trial | full video	5308.0	0.06	2384503	6750	13827	2331748.3214285714	6641.357142857143	13611.607142857143
RX8b4H_wEEo	Entregador ENGANOU o Cego? Teste de Honestidade - #shorts	30.0	0.06	5845017	2697	589465	5454419.357142857	2605.214285714286	546106.0714285715
DBjAIdTZrqQ	PRIMEIRA MÁQUINA DE PIZZAS EM PORTUGAL!	185.0	0.32	71924	79	4672	67242.0	80.5	4499.107142857143
DmQ4Dqxs0HI	AI Learns to play JUMP KING	816.0	0.03	4300268	8265	271821	4083785.035714286	8045.035714285715	264400.64285714284
Lk8pjx8KpVQ	TRUQUES GENIAIS PARA QUALQUER OCASIÃO | Truques e Trapaças para Sobreviver À Escola por 123 GO! GOLD	897.5	0.32	782968	187	13123	746978.8928571428	182.89285714285714	12660.25
ZyNCY8IW7oI	TRADER LIFE SIMULATOR #52 | NOVOS PLANOS PARA A SÉRIE	1221.5	0.09	66837	304	13591	63688.67857142857	302.07142857142856	13195.92857142857
XwGjdaboKzo	VOLTEI AO TRADER LIFE SIMULATOR	1109.5	0.09	88258	574	16494	86595.21428571429	570.9285714285714	16298.17857142857
L-A7p6s-1Ns	UM HATER FOI NA MINHA CASA E ME FEZ CHORAR.	448.5	0.32	706969	3586	39642	690402.3571428572	3530.25	38861.57142857143
4vbDFu0PUew	LE SSERAFIM FEARLESS OFFICIAL M/V	91.5	0.22	53977360	69260	1188688	48230995.178571425	66414.17857142857	1135290.4642857143
_FlXe7GmBrE	DESCOBRIMOS QUEM É O HATER E FOMOS ATRÁS DELA...	379.5	0.32	699505	995	35870	655981.3571428572	952.9642857142857	34034.142857142855
MvDMMiVC8UE	BONCHE GRILL - EM BUSCA do MELHOR HAMBÚRGUER | T2 EP.1	341.5	0.32	75768	198	5939	72646.85714285714	194.25	5767.357142857143
udTOGzb9FHs	Meu erro foi querer conversar com esse My Talking Ben	310.5	0.09	1397051	2193	111868	1372329.607142857	2176.3571428571427	110760.82142857143
bTdxa8uOzls	MEI SAINDO ESCONDIDA DE CASA - RED: CRESCER É UMA FERA #shorts	25.5	0.06	7277570	1776	590545	7149083.178571428	1741.642857142857	581160.25
x-e-Erg5irA	Johnny Depp Trial: Amber Heard FULL Day 14 Testimony	12556.0	0.32	1767950	5328	10652	1705457.8214285714	5138.178571428572	10257.07142857143
QGae78sWVSw	Dave Chappelle Tackled, Slammed on Stage at Hollywood Bowl by Man with Gun | TMZ	64.5	0.32	4998776	18249	82215	4647938.25	17522.321428571428	78262.67857142857
BdSKimOBm6k	"TJI REAGE A RUBENEX ""REVELA QUE TIAGOVSKI NÃO O FOI VISITAR AO HOSPITAL"""	344.0	0.08	34348	38	1449	32061.39285714286	33.5	1368.0714285714287
BwGh2vCm8qk	TRUQUES INCRÍVEIS PARA PAIS | Melhores Truques para Pais e Mães por Kaboom Zoom	930.0	0.32	673380	57	9561	631895.2142857143	55.17857142857143	9036.57142857143
8JbBzQBa9D4	MINHA MÃE ENTROU NO QUARTO BEM NA HORA….	396.0	0.32	1006060	695	53764	981352.0	687.6785714285714	52854.392857142855
kJQ3FkvUB20	Brawl Stars Animation - The Stunt Show!	24.5	0.09	4038143	5392	179880	3899724.3928571427	5359.642857142857	178868.2857142857
pRSkhCc3Hkk	NINGUÉM QUER ADOTAR O BEBÊ SONIC !	582.5	0.09	1600334	973	84973	1575691.857142857	962.7857142857143	84120.89285714286
mkH7rVb6V68	Introducing CLAN CAPITAL! Clash of Clans Developer Update	362.5	0.09	5705922	10915	228208	5693875.035714285	10899.607142857143	227905.75
oSwZ_BckDvc	Johnny Depp trial: Judge rejects Amber Heard's demands for dismissal | LiveNOW from FOX	135.5	0.06	13006357	21679	150625	12199728.5	21087.071428571428	142982.7857142857
DKToNIqOJyw	Luan Santana - FACILITA (LUAN CITY)	101.5	0.22	3470781	2259	56055	3334167.1428571427	2225.6071428571427	54180.607142857145
c0wUKCekI34	Michele Morrone - Another Day (Official Music Video)	94.0	0.22	4203874	3656	193896	3889702.8571428573	3547.4285714285716	185322.67857142858
I6o32fBPqMY	MARO - Saudade Saudade - Exclusive Rehearsal Clip - Portugal 🇵🇹 - Eurovision 2022	23.0	0.32	264951	871	8458	235798.85714285713	816.0	8022.178571428572
K463NayEBCk	PRANK WC ( MAMADAS A 50 PAUS)	136.0	0.06	30343	54	2330	29438.5	50.535714285714285	2280.9285714285716
Z_MvkyuOJgk	Ed Sheeran - 2step (feat. Lil Baby) - [Official Video]	104.0	0.22	15269343	14819	487357	14736090.857142856	14589.535714285714	476901.9285714286
7iFjVFF4gNo	Tilhon & Achero - Deal [Vídeo Oficial]	106.5	0.22	48602	136	2878	38938.28571428572	125.28571428571429	2553.1428571428573
79utzs9G8ng	DIRECTO: GALA MET 2022: las estrellas abandonan el hotel camino de la Gala, en VIVO I MARCA	6636.0	0.32	764680	55	8340	764298.6785714285	54.642857142857146	8330.57142857143
nLhes14fUKg	Profissionais Mais Rápidos do Mundo!	260.0	0.32	1100417	1127	43204	1079582.607142857	1123.75	42658.46428571428
MJyrDxtU5ds	FUI ADOTADO POR UM HERÓI! Situações Divertidas em Família e Super Heróis por Kaboom Energy!	966.5	0.08	420297	0	5294	409687.25	11.607142857142858	5201.464285714285
Ikrqv6M_W0Q	A MINHA FESTA DE ANIVERSÁRIO!	270.5	0.06	97083	170	9523	96357.78571428571	170.0	9470.964285714286
H5v3kku4y6Q	Harry Styles - As It Was (Official Video)	83.0	0.22	112435644	145408	3961668	109598748.60714285	144553.7142857143	3911669.3571428573
IV3dnLzthDA	The Man Who Accidentally Killed The Most People In History	748.5	0.03	12876641	34206	532030	12536852.92857143	33706.82142857143	522639.75
GBxoH5XxH2Y	Fizeram muita covardia com ela, diz irmã de Lucilene após o corpo da empresária ser encontrado	764.0	0.06	1087220	0	44461	1070833.357142857	0.0	44031.82142857143
5vbvwTTQ6GA	ESSE É MEU CARRO NOVO!  MINHA NOVA FERRARI 😍	722.5	0.32	2132429	15272	272110	2120922.0714285714	15248.107142857143	271611.21428571426
5eCg1Def1ik	Multiple rider crash brings out the red flag in Moto2™ | 2022 #PortugueseGP	101.0	0.1	1807605	1357	18726	1710286.75	1312.357142857143	18118.678571428572
PzxxYd6fsr0	GAS STATION SIMULATOR #11 | A ESTAÇÃO DE SERVIÇO ESTÁ ABANDONADA	985.5	0.09	78547	221	9558	75992.92857142857	218.53571428571428	9354.357142857143
8uiUz_IUkpo	Our MOST INTENSE Balloon Popping Race!!	28.0	0.1	185811916	9769	8461164	177155021.0	9320.32142857143	8071987.357142857
v3rJ1DGhbIM	PORTUGAL x BRASIL | BATALHA de MCDONALD’S	388.5	0.32	104649	170	8456	102629.39285714286	167.82142857142858	8376.75
YRNXEcUIsaU	15 shocking moments from Johnny Depp's testimony in trial against Amber Heard	347.5	0.06	2074863	2633	14546	2040924.392857143	2615.4285714285716	14406.285714285714
zjIU9KOAgRA	COISAS DE IRMÃOS 😬	13.0	0.06	6143538	236	320361	5976663.928571428	225.21428571428572	312276.10714285716
iq_6Z1ZIA4k	Aluno colou na prova final e sofreu consequências horríveis	442.0	0.08	1342056	2169	103069	1200111.4642857143	2085.6785714285716	96636.53571428571
pQuk3t2aeBo	Treasure Hunting Battle: Crystals	327.0	0.1	7682938	6341	271684	7389211.0	6247.75	266557.46428571426
G8O1wHFd3uM	DESMASCARANDO 100 MITOS DE FILMES EM 24 HORAS!	530.0	0.08	1554815	7839	92448	1445113.3214285714	7545.392857142857	87101.92857142857
vjhbxxTYkpw	Stunned Pep Guardiola reacts to late Real Madrid comeback against Man City	56.0	0.1	3327989	4899	50306	3146994.6428571427	4792.535714285715	48269.32142857143
pirYs7L4xog	DON’T GIVE UP 🙏🏻 #badbarbie #xoteam #tiktok	23.5	0.08	118460943	4951	5428940	115964604.96428572	4864.642857142857	5325419.214285715
Yx3K3g4CtoQ	Lady Gaga - Hold My Hand (From “Top Gun: Maverick”) [Official Audio]	113.0	0.22	2824791	13430	130832	2639873.25	13244.464285714286	127549.71428571429
lb2mJhPusRM	Deejay Telio - Cara Que Engana feat. Julinho KSD [prod. Mr Marley]	94.5	0.22	1352015	258	19159	1326423.5	255.89285714285714	18968.178571428572
6kolTgj7uQc	Europe's toughest airport landing used to be a lot harder	137.5	0.03	1252177	1364	77368	1208793.3214285714	1348.142857142857	75738.53571428571
hibTeDRLhCc	🔴 REAL MADRID-MANCHESTER CITY con EL CHIRINGUITO | SEMIFINALES #UCL | Chiringuito Inside	10691.0	0.1	2713831	785	38946	2693171.75	767.0714285714286	38745.5
VGmTO5DRxII	Watch Johnny Depp TEAR UP in Court (Trial Highlights)	650.0	0.32	10584196	27067	120824	10313894.857142856	26689.14285714286	118468.71428571429
6NdxqonzexQ	REACT - CLAUDIO ANDRÉ PINTA O CABELO	479.5	0.06	50269	90	3175	50149.857142857145	88.14285714285714	3168.75
