video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
uNonZ5WWZwE	БИTBA за Украину! 3 мая МАССИРОВАННАЯ PAKETHAЯ ATAKA Львов Мукачево Винница Днепр	150.5	0.11	694207.0	1795.0	34778.0	693063.7142857143	1854.1785714285713	34815.0
OTq-H44sdRk	Моя дочь привела очередного парня..😱🤦‍♂️😳	13.0	0.12	1975362.0	758.0	15728.0	1530664.392857143	660.6428571428571	12983.07142857143
GC4xGb0a2Io	СПАСЕНИЕ МИРА - МОНСТР - Серия 26 - Финал (Minecraft сериал)	810.5	0.15	310521.0	3341.0	43420.0	289394.8214285714	3226.714285714286	41877.17857142857
0Ki_9jyEV-M	"Директор ""Азовсталі"" про ""Азов"" і таємні тунелі: ""Готувалися з 2014 року"""	406.0	0.21	900777.0	4708.0	28904.0	883102.5357142857	4706.214285714285	28597.321428571428
EWorIW42X6w	5 НОЧЕЙ В ЛЕСУ ОДНА! (Анимация)	215.0	0.05	618075.0	1227.0	31076.0	555792.3928571428	1182.107142857143	29270.0
ONS31ND-L-k	Прощай дальнобой. Перешел на самосвал?	571.0	0.05	389943.0	1298.0	26975.0	359623.0714285714	1257.857142857143	25771.85714285714
FKKshcibx9k	Как живет Брянск, где введен желтый уровень угрозы / Редакция спецреп	735.5	0.2	2028851.0	14619.0	56092.0	1981841.25	14672.67857142857	55299.53571428572
xS-gaiizvJ4	Мама- баба Яга?!  Что за существо прячется внутри сундука?	288.0	0.12	764941.0	2379.0	35846.0	689511.1785714285	2269.75	34183.892857142855
s7tstzJ1z4E	КОВАРНЫЙ ПЛАН ЛУЧШЕЙ ПОДРУГИ | Читаем страшные истории подписчиков с Владом Токаревым	3059.5	0.2	126050.0	819.0	10317.0	113032.25	778.2857142857143	9687.607142857143
H9MRW8xL3ZE	Деньги в бункере. Ставка ЦБ 14%. Газовая спецоперация / Дмитрий Потапенко	628.5	0.01	781505.0	2982.0	39412.0	773930.8571428572	3052.8928571428573	39277.21428571428
mrmUVunrw_s	ЧТО ОН НАТВОРИЛ В ЛЕСУ. ТЕПЕРЬ ВСЕ КОНЧЕНО. КУПИЛИ КВАРТИРУ БЕЗДОМНОМУ?	1030.5	0.2	554370.0	1411.0	54329.0	533038.0714285715	1388.75	53419.392857142855
